0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
1
0
2
3
2
1
1
0
1
1
4
1
4
5
13
25
35
31
11
22
22
17
30
23
34
28
12
26
19
24
30
110
112
77
68
57
42
34
56
39
28
34
33
41
43
40
27
21
20
35
24
22
21
28
22
20
24
18
12
7
11
16
13
15
13
7
14
3
9
2
4
7
6
4
5
5
9
3
3
2
6
3
4
4
3
1
2
0
1
2
4
1
0
2
1
1
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
