2
0
3
3
0
0
2
0
2
1
2
0
2
4
3
1
1
3
9
11
1
3
3
0
1
3
2
1
5
0
1
5
5
5
7
1
2
1
1
4
0
5
0
2
1
6
1
5
6
3
5
6
5
10
7
19
27
48
17
44
39
30
24
43
66
42
80
41
32
51
37
43
17
28
24
21
25
13
16
11
4
5
3
5
0
4
3
1
0
4
4
2
0
2
0
0
0
0
0
2
0
0
1
0
0
4
0
0
3
0
0
3
1
1
0
3
